CUSIP,Security Description,Ticker,Coupon,Maturity,Price,Current Face (m),Market Value,Market Value %,Yield to Worst,Duration,Spread Duration,OAS,WAL to Maturity,Structure,MSCI ESG Rating,Fitch Rating,Moody's Rating,S&P Rating,Barclays Sub Sector,Barclays Industry,Barclays Sub Industry,Country Name,Custom DxS(O),KRD Contribution 3M,KRD Contribution 1Y,KRD Contribution 2Y,KRD Contribution 3Y,KRD Contribution 5Y,KRD Contribution 7Y,KRD Contribution 10Y,KRD Contribution 15Y,KRD Contribution 20Y,KRD Contribution 25Y,KRD Contribution 30Y,KRD Contribution 40Y,KRD Contribution 50Y
BRY373M66,SPAIN (KINGDOM OF),SPGB,2.55,1982793600000000000,95.070252,23187710.0,22338642.095357068,0.0016703895307578333,3.220640236355776,7.541818567242808,7.637308785198506,64.24510735865766,8.502732240437158,SENIOR,BBB,A-,Baa1,A,Treasury,Treasury,Treasury,Spain,4.9065972283629735,1.4070007140502402e-05,3.790770418751779e-05,8.022415018331888e-05,0.0001946707960980194,0.00037033868041449434,0.006086183785619794,0.005814379653953783,0.0,0.0,0.0,0.0,0.0,0.0
BRY37PV26,BANQUE FEDERATIVE DU CREDIT MUTUEL RegS,BFCM,3.875,1970956800000000000,98.224827,1250000.0,1270027.7213797816,9.496732167108495e-05,4.49252521058881,2.867053186142654,2.906749835431223,164.59284151777877,8.128415300546449,SUB,AA,A-,Baa1,BBB+,Financial Institutions,Banking,Banking,France,4.784302149949608,4.992201674088556e-07,3.2857082389310037e-06,6.469764130916585e-06,0.00024396140025954792,1.806026937971407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY37QH95,COMMERZBANK AG MTN RegS,CMZB,3.0,1820880000000000000,97.570833,500000.0,497239.4109016394,3.7181468000820066e-05,4.087961293146214,2.212353666009483,2.35532183259614,111.15691717815494,3.37431693989071,SRBN,AA,NR,Baa2,BBB-,Financial Institutions,Banking,Banking,Germany,2.6181031387378924,3.9205760622277404e-07,1.1819728857280863e-06,4.999333765120137e-05,3.0552503007962554e-05,1.3868588811375387e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY37QKB6,HSBC HOLDINGS PLC RegS,HSBC,3.019,1813017600000000000,98.08591,2000000.0,2014509.456830601,0.00015063652893216282,3.972525997620278,1.982803677574311,2.063955076951974,93.76109767549049,3.12568306010929,SENIOR,AA,A+,A3,A-,Financial Institutions,Banking,Banking,United Kingdom,1.9351869356791855,8.215311444461578e-07,4.943590722791029e-06,0.00025878029710715844,3.4041068965397325e-05,9.617560392864239e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY37QX48,ORSTED A/S        RegS,ORSTED,2.875,2002320000000000000,92.980992,750000.0,716268.8129508197,5.3559563793273874e-05,3.799008175577034,7.747663796755988,7.834668944921354,118.19591881158463,9.12295081967213,SENIOR,AAA,BBB+,Baa1,BBB,Non - Corporate,Foreign Agencies,Foreign Agencies,Denmark,9.260258945295679,2.1018141517777408e-07,1.4744362274293852e-06,2.921226474068668e-06,6.966785953698646e-06,1.3148285944678675e-05,0.000133922131926427,0.00025631844542971065,0.0,0.0,0.0,0.0,0.0,0.0
BRY37QX55,ORSTED A/S        RegS,ORSTED,2.25,1844553600000000000,95.026219,600000.0,581997.4779344263,4.351931912061862e-05,3.567480325449868,3.78971274785494,3.830097056398593,85.39935517135042,4.122950819672131,SENIOR,AAA,BBB+,Baa1,BBB,Non - Corporate,Foreign Agencies,Foreign Agencies,Denmark,3.2708781886012726,1.3135926983008588e-07,9.24602232770479e-07,1.837526242160158e-06,7.678292073918059e-05,8.52493099654343e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY37QY47,UBS GROUP AG      RegS,UBS,2.75,1813017600000000000,97.386415,1000000.0,997907.8658469946,7.461934546675801e-05,4.055006699979051,1.999111330633676,2.135216736115636,100.79320499273375,3.12568306010929,SENIOR,AA,A,A3,A-,Financial Institutions,Banking,Banking,Switzerland,2.1521533818721914,3.875146187544305e-07,3.0998675998834605e-06,0.00012890885371901885,1.670531037785402e-05,7.234751045911359e-08,-1.913316201806198e-09,4.390876691698867e-10,-3.3751062865825824e-11,-8.154175677513172e-12,1.387787003246768e-12,-1.1451793639110617e-13,4.682087836460839e-14,-5.636596117867966e-15
BRY37QZP9,UBS GROUP AG      RegS,UBS,3.125,1907712000000000000,96.163357,1000000.0,988955.9743715847,7.394996074152833e-05,3.965379999725313,4.508358398309078,4.790493545087404,129.03057991002058,6.12568306010929,SENIOR,AA,A,A3,A-,Financial Institutions,Banking,Banking,Switzerland,6.181201601778381,4.545944924458918e-07,2.674080071441603e-06,5.274938490355117e-06,1.240591547985498e-05,0.000291328298153822,2.122704495447238e-05,3.094849380555969e-08,-2.402616289630127e-09,-5.849304321845427e-10,9.876774438074136e-11,-7.51267708367847e-12,3.0501787565745453e-12,-3.6687884438177327e-13
BRY37RVR7,CAIXA GERAL DE DEPOSITOS SA MTN RegS,CXGD,2.875,1781481600000000000,98.673338,300000.0,303560.9976065573,2.2699012329571592e-05,4.09901462746356,1.058003576226984,1.08272369517251,73.09133419248539,2.12568306010929,SRP,,BBB,Baa1,NR,Non - Corporate,Foreign Agencies,Foreign Agencies,Portugal,0.7913771944197662,1.1307663121859009e-07,2.1229606793071166e-05,2.672638659918958e-06,3.2857922722318803e-10,-1.6432879495560053e-11,2.513313660392089e-12,-5.749880684470445e-13,4.359858315572877e-14,1.0771453116800938e-14,-1.806319304150317e-15,9.011507894839923e-17,-3.1074947879183505e-17,2.383396294605017e-18
BRY37RWH8,SES SA MTN RegS,SESGFP,3.5,1863043200000000000,95.515197,750000.0,724038.1578278689,5.4140522666605187e-05,4.576636154301705,4.252533721960991,4.297397645600152,185.68920820327426,4.707650273224044,SENIOR,A,BBB,Baa3,NR,Industrial,Communications,Cable and Satellite,Luxembourg,7.979803661461073,4.897705945452452e-07,1.6756134442972863e-06,3.473575202506192e-06,4.725672313087516e-05,0.00017733871599210808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY39A344,VIENNA INSURANCE GROUP WIENER VERS RegS,VIGAV,4.875,2286403200000000000,99.006814,500000.0,516345.54540983605,3.8610144234563744e-05,5.032386394198573,6.200034810891638,6.278906990578797,238.26795383975173,18.12568306010929,SUB,BBB,NR,NR,A-,Financial Institutions,Insurance,Property & Casualty,Austria,14.960623209953233,2.5134329848730745e-07,1.6425106115490465e-06,3.218854239215783e-06,7.542490187750234e-06,1.3950841325289638e-05,0.0001702176158937756,4.2560582751774685e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRY39ADH4,BANK OF MONTREAL MTN RegS,BMO,2.75,1813017600000000000,97.130449,800000.0,796278.5646775957,5.954235590178426e-05,3.737841914977813,2.923540244406591,2.963940343449456,92.44798302740416,3.12568306010929,SENIOR,AA,AA-,A2,A-,Financial Institutions,Banking,Banking,Canada,2.7401030656545378,2.2681537446122364e-07,1.5039450006791693e-06,2.9869953798506974e-06,0.00015790008308066614,1.145663488998933e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY39AZ80,MERCK FINANCIAL SERVICES GMBH RegS,MRKGR,1.875,1781481600000000000,96.693397,500000.0,491663.70631147537,3.676454030511451e-05,3.514774711154312,1.994229638728111,2.01813258131141,48.27904648864695,2.12568306010929,SENIOR,AAA,NR,A3,A,Industrial,Consumer Non-Cyclical,Pharmaceuticals,Germany,0.9743351671338664,9.688745194041701e-08,2.0510706288502685e-06,6.343001082394488e-05,7.738967025938029e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY39AZ98,MERCK FINANCIAL SERVICES GMBH RegS,MRKGR,2.375,1907712000000000000,94.467752,500000.0,482721.27366120217,3.6095862870973246e-05,3.389488409453256,5.508983923639573,5.567239517851005,78.69392759585558,6.12568306010929,SENIOR,AAA,NR,A3,A,Industrial,Consumer Non-Cyclical,Pharmaceuticals,Germany,4.381079435265529,1.2260126013907684e-07,8.14143140088527e-07,1.6192184336636996e-06,3.878799502417661e-06,9.259638945178962e-05,9.982037647799157e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY39AZZ0,NIBC BANK NV      RegS,NIBCAP,1.875,1813104000000000000,95.516007,500000.0,485751.14155737706,3.632242362572931e-05,3.409166468871883,2.973577336155829,3.014611713607557,61.09776077645317,3.128415300546448,SECURED,AA,NR,NR,AAA,European Collateralized,Mortgages Other,Mortgages Other,Netherlands,1.8418602531188808,9.669691856932322e-08,6.431788877024547e-07,1.2788425273395898e-06,9.866975945392388e-05,7.3190579001844915e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY39B3P5,LANDESBANK HESSEN THUERINGEN GIROZ MTN RegS,HESLAN,4.5,1978819200000000000,94.626852,550000.0,535865.7187868853,4.0069780550343997e-05,6.428353379164231,2.857878327819028,2.89751622836027,349.5736117851286,8.37704918032787,SUB,A,A-,Baa1,NR,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,10.12895213153923,5.556211569053119e-07,1.537205565604111e-06,3.1747810700212692e-06,0.00010193579732929585,7.311152313465981e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY39BNS7,A2A SPA MTN RegS,AEMSPA,2.5,1781481600000000000,97.210094,600000.0,596375.3180983607,4.459443342623423e-05,3.890212435536022,1.963008892571529,1.984969398241562,83.66676897001666,2.12568306010929,SENIOR,BBB,NR,Baa2,BBB,Non - Corporate,Foreign Local Government,Foreign Local Government,Italy,1.6607597605522977,1.550231198446835e-07,3.2626868508246197e-06,7.564537175798712e-05,8.476187646230417e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY39BQK1,NORDRHEIN-WESTFALEN LAND OF MTN RegS,NRW,2.0,1970870400000000000,92.74202,2000000.0,1889813.0775956286,0.00014131225910822404,3.020189404477613,7.327537134041538,7.420099404213282,45.546484827709875,8.125683060109289,SENIOR,A,AAA,Aa1,AA,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,3.3795944493409933,4.136506078464537e-07,2.7555371829075832e-06,5.496182534559016e-06,1.3223158497704663e-05,2.526191616231306e-05,0.0006230963872359794,0.0003652239938895012,0.0,0.0,0.0,0.0,0.0,0.0
BRY39BRB0,NORDRHEIN-WESTFALEN LAND OF MTN RegS,NRW,2.25,2601936000000000000,80.789174,1500000.0,1241438.0198360656,9.282950425397167e-05,3.309917957001018,19.483906397656373,19.735664287028463,60.38327762142817,28.122950819672134,SENIOR,A,AAA,Aa1,AA,Non - Corporate,Foreign Local Government,Foreign Local Government,Germany,11.91704095686945,3.3080151590560307e-07,2.334339260411891e-06,4.6498441558405516e-06,1.1178979118116153e-05,2.130787615603594e-05,3.6367022410741075e-05,7.538832125019682e-05,0.00011324553201464072,0.00012800723989543275,0.0005977755856847911,0.0008180958303631153,0.0,0.0
BRY39BRD6,DUKE ENERGY CORP,DUK,3.1,1844640000000000000,96.732427,600000.0,596656.8570819673,4.461548572514789e-05,3.972492744207767,3.699085703779988,3.73753763814308,123.1680865724916,4.12568306010929,SENIOR,AA,NR,Baa2,BBB,Utility,Electric,Electric,United States,4.603453593827527,1.9187210219690976e-07,1.2683292862482867e-06,2.511945315396995e-06,7.848243524253575e-05,8.258192346671674e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY39BTJ1,DUKE ENERGY CORP,DUK,3.85,2033942400000000000,96.333747,500000.0,498499.3360928962,3.727567989785613e-05,4.303174591237391,8.097823825531059,8.190660651054074,164.15431866028885,10.125683060109289,SENIOR,AA,NR,Baa2,BBB,Utility,Electric,Electric,United States,13.445323185514194,1.985742992507961e-07,1.3074632211635086e-06,2.5800462481915242e-06,6.108414154663396e-06,1.144222244656691e-05,2.2333178168067283e-05,0.00025329754305965674,4.5844471921684255e-06,0.0,0.0,0.0,0.0,0.0
BRY39C5E6,MITSUBISHI UFJ FINANCIAL GROUP INC MTN RegS,MUFG,3.556,1970870400000000000,100.147597,750000.0,774425.0102868853,5.79082391856354e-05,3.533806846214316,6.903322912172746,6.990754073095065,94.64403909775321,8.125683060109289,SENIOR,A,A-,A1,A-,Financial Institutions,Banking,Banking,Japan,6.616332018167868,2.7542704068120304e-07,1.82595985925381e-06,3.6259766212541365e-06,8.666102027885179e-06,1.6422213067278857e-05,0.0002351236657099191,0.00013381993004750423,0.0,0.0,0.0,0.0,0.0,0.0
BRY39CN14,HUNGARY (GOVERNMENT)       RegS,REPHUN,4.25,1939334400000000000,99.442813,750000.0,773602.859795082,5.784676223603598e-05,4.340864112422116,5.843002491039838,6.07631682383455,172.27396036400654,7.128415300546449,SENIOR,BBB,BBB,Baa2,BBB-,Non - Corporate,Sovereign,Sovereign,Hungary,10.467911636684194,3.220512751194803e-07,2.1167515607563736e-06,4.162785694078192e-06,9.849410915934183e-06,1.8390626208974335e-05,0.00028952072972389023,1.3636420464994712e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRY3FR9H5,EUROPEAN FINANCIAL STABILITY FACIL RegS,EFSF,2.375,1971388800000000000,95.364042,3500000.0,3409056.360710383,0.0002549148704019738,3.02530427722838,7.238147805999754,7.329642064198961,45.8796094516105,8.142076502732241,SENIOR,A,AA-,Aaa,AA,Non - Corporate,Supranational,Supranational,Supranational,3.3628111532554454,9.253021048948525e-07,5.695224024488919e-06,1.1418847437333099e-05,2.7508199415006506e-05,5.255910302069749e-05,0.0010950548839000216,0.0006519499500143156,0.0,0.0,0.0,0.0,0.0,0.0
BRY3GLTW2,AAREAL BANK AG    RegS,AARB,2.25,1801440000000000000,96.157296,500000.0,483522.1357377049,3.6155747962576426e-05,3.739915290485873,2.653056408969821,2.690519623492474,86.5172590455699,2.756830601092896,SECURED,AA,NR,Aaa,NR,European Collateralized,Pfandbriefe Traditional,Pfand Trad Hypo,Germany,2.3277638323288756,1.8437213317924814e-07,7.423972230039804e-07,2.2809330807551404e-05,7.21871386894763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3R5DS1,BAYERISCHE LANDESBANK      RegS,BYLAN,2.5,1971993600000000000,95.540592,500000.0,488187.93267759564,3.650463659814194e-05,3.12681501184382,7.219303115073012,7.310585608536139,55.652836362667365,8.16120218579235,SECURED,A,NR,Aaa,NR,European Collateralized,Pfandbriefe Traditional,Pfand Trad Oeffen,Germany,4.068548245871328,1.5636533492597454e-07,8.491164684028997e-07,1.7136212749845382e-06,4.122403119551264e-06,7.863229325939202e-06,0.0001545867461706291,9.424655501314137e-05,0.0,0.0,0.0,0.0,0.0,0.0
BRY3R65B5,KOOKMIN BANK      RegS,CITNAT,2.375,1769472000000000000,97.784107,500000.0,491970.3983879782,3.6787473446330966e-05,3.706136857943942,1.693745853623753,1.719945777645345,56.787570734967396,1.743169398907104,SECURED,AAA,AAA,NR,AAA,European Collateralized,Mortgages Other,Mortgages Other,"Korea (South), Republic of",0.9767154250834353,2.0747793311162083e-07,1.5572613383956585e-05,4.6528539297948786e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3R6AJ2,VAN LANSCHOT KEMPEN NV     RegS,LANSNA,2.5,1835222400000000000,96.732135,500000.0,485812.3143442623,3.632699786897759e-05,3.423685596119874,3.635953112572688,3.684620114815646,70.20979525191703,3.827868852459017,SECURED,AA,NR,NR,AAA,European Collateralized,Mortgages Other,Mortgages Other,Netherlands,2.5869642384230156,1.5877794580151155e-07,8.361791856627767e-07,1.6898627601496365e-06,7.578797149582878e-05,5.3610469584687775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3R6FT5,CREDIT MUTUEL HOME LOAN SFH RegS,CMCICB,2.375,1833580800000000000,96.753655,1250000.0,1216071.9853142076,9.093273907364945e-05,3.301631166961805,3.589095864878208,3.637225686167569,58.139568579825834,3.775956284153005,SECURED,AA,AAA,Aaa,AAA,European Collateralized,Mortgages Other,Mortgages Other,France,2.114667322212435,4.5621154534863884e-07,1.97659325663766e-06,4.066531361315169e-06,0.00019566297125448928,0.00012420401037349356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3R6FW8,RENTOKIL INITIAL FINANCE BV MTN RegS,RTOLN,3.875,1814054400000000000,100.130082,850000.0,878823.5931748634,6.571472532465982e-05,3.819851700275945,2.765908846093613,2.794549288499179,93.9721144291205,3.158469945355191,SENIOR,AA,BBB,NR,BBB,Industrial,Consumer Cyclical,Consumer Cyclical Services,United Kingdom,2.626097055166621,4.0441525378290324e-07,2.231084713182723e-06,1.2671112934735165e-05,0.00016050514802072976,5.949179171658007e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3R6GE7,RENTOKIL INITIAL FINANCE BV MTN RegS,RTOLN,4.375,1908748800000000000,103.24539,600000.0,641562.5039344262,4.797334078428983e-05,3.746498338578386,5.172010880634583,5.227153154353322,112.15556794311641,6.158469945355191,SENIOR,AA,BBB,NR,BBB,Industrial,Consumer Cyclical,Consumer Cyclical Services,United Kingdom,5.862543307521492,3.2259842667726796e-07,1.7766470982240112e-06,3.533144180333279e-06,8.493656446357755e-06,0.00012075106475925298,0.0001132415296058925,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3R6KU6,TELEPERFORMANCE MTN RegS,RCFFP,3.75,1876953600000000000,95.131359,500000.0,491589.1720491803,3.6758966947034414e-05,4.838000543873267,4.497317283981761,4.544974527293938,213.56295376908398,5.150273224043716,SENIOR,A,NR,NR,BBB,Industrial,Technology,Technology,France,9.706381848541396,2.1878350680693882e-07,1.256774294305538e-06,2.480125709396725e-06,7.928678867471379e-06,0.00014472514163618497,8.707233378046566e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3RJE19,EUROPEAN UNION    RegS,EU,2.625,2464387200000000000,88.405404,14000000.0,12463109.019016394,0.0009319387784267086,3.339012215742021,17.18708089906829,17.413637529540864,60.33557275778229,23.76502732240437,SENIOR,A,AAA,Aaa,AA+,Non - Corporate,Supranational,Supranational,Supranational,10.50661794141261,6.020234087387462e-06,2.4400886023137336e-05,5.0432466398542245e-05,0.00012126268254708724,0.00023170794171329968,0.0003952651108572342,0.0008199597268981681,0.001231274875021008,0.004128212666271086,0.009008770587981768,0.0,0.0,0.0
BRY3S4F10,BANK OF NEW ZEALAND        RegS,BZLNZ,2.552,1814227200000000000,96.859268,750000.0,742446.8050819673,5.5517043742389414e-05,3.618280970388521,2.972142038355539,3.013120259139793,81.51592454812459,3.163934426229508,SECURED,A,AAA,Aaa,NR,European Collateralized,Mortgages Other,Mortgages Other,New Zealand,2.4561728369846496,2.500311732101543e-07,1.2932429374315908e-06,2.604108721846363e-06,0.00014693229591720682,1.3924860802283968e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3S4NR4,RAIFFEISENLANDESBANK OBEROESTERREI RegS,RFLBOB,2.5,1877299200000000000,95.504698,500000.0,488008.4626775956,3.649121658774894e-05,3.464900747974098,4.73558927723406,4.796566290013538,84.39511503171339,5.16120218579235,SECURED,,NR,Aaa,NR,European Collateralized,Mortgages Other,Mortgages Other,Austria,4.048067638029313,1.561407906577806e-07,8.45478693891957e-07,1.7019607346378794e-06,4.07849792401736e-06,0.00015203147734797507,1.3993858494989505e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3S4R33,CLYDESDALE BANK PLC        RegS,VMUKLN,2.5,1813622400000000000,96.657228,500000.0,493976.0307103825,3.6937446180555036e-05,3.642306383906679,2.955816212895628,2.996606942435561,83.59345082139372,3.144808743169399,SECURED,AA,AAA,Aaa,NR,European Collateralized,Mortgages Other,Mortgages Other,United Kingdom,2.504967150735341,1.4613061083433935e-07,8.507898166053819e-07,1.7000191018943046e-06,9.827669822216552e-05,8.206664531944721e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3S5MY7,HSBC SFH FRANCE SA         RegS,HSBC,2.5,1845763200000000000,96.630749,750000.0,740458.0765163935,5.536833499987619e-05,3.38006848361152,3.867488401903054,3.918667019477304,69.1898835848233,4.16120218579235,SECURED,AA,NR,NR,AAA,European Collateralized,Mortgages Other,Mortgages Other,France,2.711321148853212,2.342251567139897e-07,1.2701110331183708e-06,2.5600019834037956e-06,8.919372441305786e-05,0.00012087833085841008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3S5PA6,VOLKSWAGEN INTERNATIONAL FINANCE N RegS,VW,3.75,1822089600000000000,99.765558,750000.0,764763.2013934427,5.718576982716245e-05,3.819152011224625,3.158130805175179,3.201228636307341,103.54638010286742,3.412568306010929,SENIOR,B,A-,A3,BBB+,Industrial,Consumer Cyclical,Automotive,Germany,3.3147563717126385,6.554171944860527e-07,1.7960866285890943e-06,3.805814385483922e-06,0.00013788486874587,3.645795435438993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3S5WG5,EUROFINS SCIENTIFIC SE     RegS,ERFFP,4.0,1877990400000000000,99.574505,600000.0,617053.5873770493,4.614066727383644e-05,4.089002548164489,4.470888147407305,4.517545460655133,140.2123966169893,5.183060109289617,SENIOR,AA,BBB-,Baa3,NR,Industrial,Consumer Cyclical,Consumer Cyclical Services,Luxembourg,6.334158758646572,3.4671712601737405e-07,1.598793412966719e-06,3.2303290955052107e-06,1.0215687284767034e-05,0.00018192498754622793,8.973247962575212e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3TUS09,BPIFRANCE SA MTN RegS,BPIFRA,2.125,1827446400000000000,96.265808,1250000.0,1214426.5959016394,9.080970378631904e-05,3.243553852718395,3.410382650109114,3.456456307920917,50.59283464955802,3.581967213114754,SENIOR,A,AA-,Aa2,NR,Non - Corporate,Foreign Agencies,Foreign Agencies,France,1.7487192246006475,6.089229931059037e-07,1.6952708887770714e-06,3.6389608177822555e-06,0.00021453913958519984,8.921354396954523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3TVSZ0,BASF SE           RegS,BASGR,3.75,1972080000000000000,100.023906,750000.0,773693.6392622951,5.7853550342089754e-05,3.742140174039177,6.801649505280275,6.875817898200618,112.65036041351263,8.163934426229508,SENIOR,A,A,A3,A-,Industrial,Basic Industry,Chemicals,Germany,7.745633643699806,3.681474880024395e-07,1.8980976439078824e-06,3.811160584731893e-06,9.084562589466486e-06,1.7160587578403774e-05,0.00023893339926745215,0.00012224361691101767,0.0,0.0,0.0,0.0,0.0,0.0
BRY3TVT06,BASF SE           RegS,BASGR,3.125,1845849600000000000,98.946232,750000.0,761692.0268852459,5.695612033800713e-05,3.398790416702213,3.70877840412707,3.746804789597339,66.53311362308074,4.163934426229508,SENIOR,A,A,A3,A-,Industrial,Basic Industry,Chemicals,Germany,2.4928658878978287,3.0651590281376195e-07,1.5877816864051118e-06,3.20153201176228e-06,0.00010013332569037128,0.00010600847380111102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRY3UF4H9,GERMANY (FEDERAL REPUBLIC OF) RegS,DBR,1.7,1976140800000000000,93.806053,28000000.0,26602536.370054644,0.00198922557845983,2.537077382715247,7.598203758330732,0.0,-1.573804638906392,8.292349726775956,SENIOR,AA,AAA,Aaa,AAA,Treasury,Treasury,Treasury,Germany,0.0,9.622806708759965e-06,3.1206936320501796e-05,6.55351672138974e-05,0.00016014115597127958,0.0003082772568172751,0.008345254629674071,0.006194503313715318,0.0,0.0,0.0,0.0,0.0,0.0
